Sell_Min,Sell_Median,Sell_Average,Sell_1st Percentile,Sell_Standard Deviation,Buy_Max,Buy_Median,Buy_Average,Buy_99th Percentile,Buy_Standard Deviation,Item,TypeID,Region,Timestamp,Sell_Buy_Spread,Sell_Buy_%,Daily_Change_%,Volatility_7d
916.8,961.2,963.55,917.0,34.99,873.7,756.1,689.42,873.7,177.27,Nitrogen Isotopes,17888,C-J6MT,2025-11-02 18:21:48,43.09999999999991,4.933043378734109,-0.05450779461463329,0.43915503282698964
784.9,859.2,866.36,789.7,52.04,710.8,0.11,0.32,710.7,214.33,Nitrogen Isotopes,17888,jita,2025-11-02 18:21:48,74.10000000000002,10.424873382104675,0.1147959183673386,0.48107023544206917
1017.0,1088.0,1125.55,1017.0,94.05,915.0,910.1,633.49,915.0,273.03,Oxygen Isotopes,17887,C-J6MT,2025-11-02 18:21:49,102.0,11.147540983606557,0.0,0.377964473009174
889.8,910.8,1010.78,890.0,282.49,832.0,0.15,0.49,832.0,276.95,Oxygen Isotopes,17887,jita,2025-11-02 18:21:49,57.799999999999955,6.94711538461538,-0.022471910112364935,2.2816034462010415
24080.0,24950.0,26160.19,24080.0,1212162.13,22720.0,0.01,0.01,0.01,1055.31,Helium Fuel Block,4247,jita,2025-11-02 18:21:50,1360.0,5.985915492957746,-0.08298755186721962,54.42338432975411
25670.0,25680.0,25682.62,25670.0,7.27,17300.0,17090.0,17136.93,17300.0,60.51,Helium Fuel Block,4247,C-J6MT,2025-11-02 18:21:50,8370.0,48.38150289017341,2.6799999999999935,253.23619691618177
19120.0,19840.0,20040.78,19120.0,826.06,16330.0,16260.0,16001.79,16330.0,949.15,Hydrogen Fuel Block,4246,C-J6MT,2025-11-02 18:21:51,2790.0,17.085119412124925,0.0,1055.1889923249823
21350.0,21860.0,22159.07,21350.0,740.06,20000.0,0.01,0.01,0.15,1092.4,Hydrogen Fuel Block,4246,jita,2025-11-02 18:21:51,1350.0,6.75,0.0,124.7282760930456
24490.0,24890.0,24970.25,24490.0,414.25,20050.0,20040.0,20042.78,20050.0,4.48,Nitrogen Fuel Block,4051,C-J6MT,2025-11-02 18:21:52,4440.0,22.144638403990026,0.0,5.34522483824711
21240.0,21860.0,22158.98,21250.0,957.31,20250.0,0.01,0.01,0.15,1027.74,Nitrogen Fuel Block,4051,jita,2025-11-02 18:21:52,990.0,4.888888888888889,0.0,34.364987719372174
21320.0,22820.0,22958.73,21330.0,1258.88,19600.0,0.01,0.01,0.15,770.82,Oxygen Fuel Block,4312,jita,2025-11-02 18:21:53,1720.0,8.775510204081632,0.0,9.999999999999133
25490.0,25900.0,25723.39,25490.0,201.47,21710.0,20080.0,19964.02,21710.0,357.18,Oxygen Fuel Block,4312,C-J6MT,2025-11-02 18:21:53,3780.0,17.411331183786274,0.0,15.735915849389345
458.0,470.0,499.69,458.0,92.99,431.0,388.4,394.45,431.0,33.28,Oxygen,3683,C-J6MT,2025-11-02 19:12:59,27.0,6.2645011600928076,0.0,0.4151878519188285
369.9,447.9,473.2,372.6,230.65,355.8,1.15,9.74,355.7,153.12,Oxygen,3683,jita,2025-11-02 19:12:59,14.099999999999966,3.9629005059021822,-0.5645161290322664,9.852652531413137
14960.0,15500.0,15599.74,14960.0,508.17,11930.0,11540.0,10328.45,11930.0,1458.29,Coolant,9832,C-J6MT,2025-11-02 19:13:01,3030.0,25.39815590947192,0.0,11.126972805285495
13200.0,13470.0,13907.21,13220.0,7437.04,12350.0,29.0,132.93,12350.0,5075.79,Coolant,9832,jita,2025-11-02 19:13:01,850.0,6.882591093117409,-0.37735849056603765,298.48825453481186
14310.0,14900.0,15864.04,14320.0,11405.1,13950.0,1.15,6.11,13950.0,5146.96,Enriched Uranium,44,jita,2025-11-02 19:13:03,360.0,2.5806451612903225,0.0,25.07132682112141
14850.0,15850.0,15767.88,14850.0,576.32,12910.0,12860.0,12355.38,12910.0,1170.46,Enriched Uranium,44,C-J6MT,2025-11-02 19:13:03,1940.0,15.027110766847404,0.0,3.7796447300853306
13200.0,13210.0,14224.32,13200.0,1173.02,12410.0,10930.0,10504.17,12410.0,1241.83,Mechanical Parts,3689,C-J6MT,2025-11-02 19:13:04,790.0,6.365834004834811,0.0,3.7796447289561486
12330.0,12570.0,12745.29,12330.0,336.86,11890.0,1.15,45.37,11890.0,4921.16,Mechanical Parts,3689,jita,2025-11-02 19:13:04,440.0,3.700588730025231,0.0,112.75764148954937
90000.0,91090.0,92752.81,90430.0,3561.19,86550.0,15.15,222.46,86530.0,19119.17,Robotics,9848,jita,2025-11-02 19:13:05,3450.0,3.9861351819757362,-0.4755059161782649,172.40594399210258
89980.0,92200.0,92320.42,89980.0,1501.38,84630.0,84470.0,84238.51,84630.0,563.72,Robotics,9848,C-J6MT,2025-11-02 19:13:05,5350.0,6.321635353893418,-0.011112345816199909,3.7796447302838603
107.0,115.0,129.56,107.0,59.76,83.01,60.01,47.31,83.0,23.22,Liquid Ozone,16273,C-J6MT,2025-11-02 19:13:07,23.989999999999995,28.900132514154915,0.0,0.03779644730101849
136.0,173.0,168.97,145.0,1135.71,125.8,25.02,28.08,125.8,25.62,Liquid Ozone,16273,jita,2025-11-02 19:13:07,10.200000000000003,8.10810810810811,7.765451664025358,7.348858025959788
32.0,39.99,41.25,32.0,7.11,23.14,21.01,18.78,23.13,3.74,Heavy Water,16272,C-J6MT,2025-11-02 19:13:09,8.86,38.2886776145203,0.0,0.37796447300925295
113.5,121.1,125.79,113.7,3145.53,103.6,12.07,28.18,103.6,41.32,Heavy Water,16272,jita,2025-11-02 19:13:09,9.900000000000006,9.555984555984562,0.0,3.9063440464869235
4700.0,4994.0,5185.36,4750.0,110308.65,4400.0,3322.0,1445.87,4400.0,1385.59,Strontium Clathrates,16275,jita,2025-11-02 19:13:10,300.0,6.8181818181818175,-1.0526315789473717,18.898223650462704
3884.0,3967.0,4326.41,3884.0,3606.28,3542.0,2955.0,2890.2,3540.0,523.42,Strontium Clathrates,16275,C-J6MT,2025-11-02 19:13:10,342.0,9.655561829474873,-0.02574002574002865,7.8315600829807
1066.0,1113.0,1145.33,1066.0,107.88,960.0,861.3,629.95,960.0,288.21,Helium Isotopes,16274,jita,2025-11-02 19:13:11,106.0,11.041666666666666,-0.1872659176029967,3.683941988065045
1169.0,1300.0,1270.75,1170.0,78.41,936.4,936.1,935.97,936.4,0.6,Helium Isotopes,16274,C-J6MT,2025-11-02 19:13:11,232.60000000000002,24.83981204613413,0.0,10.179344164485379
721.9,750.8,779.78,722.0,138.74,689.2,80.0,63.65,688.7,309.23,Hydrogen Isotopes,17889,jita,2025-11-02 19:13:13,32.69999999999993,4.744631456761452,0.0,0.5459809869349427
768.9,780.0,805.41,768.9,77.04,695.1,683.1,651.28,694.5,87.96,Hydrogen Isotopes,17889,C-J6MT,2025-11-02 19:13:13,73.79999999999995,10.61717738454898,0.0,0.12909944487359942
789.6,859.2,866.26,789.6,52.06,710.6,0.11,0.28,710.2,199.31,Nitrogen Isotopes,17888,jita,2025-11-02 19:13:14,79.0,11.117365606529694,0.5988023952095967,1.9978559936663247
916.8,961.2,963.58,917.0,34.98,873.7,756.1,689.42,873.7,177.27,Nitrogen Isotopes,17888,C-J6MT,2025-11-02 19:13:14,43.09999999999991,4.933043378734109,0.0,0.42370250120101155
889.6,910.8,1005.94,889.9,278.53,832.0,0.15,0.49,832.0,276.95,Oxygen Isotopes,17887,jita,2025-11-02 19:13:15,57.60000000000002,6.923076923076926,-0.02247696111484787,2.310637924697377
1000.0,1088.0,1125.06,1017.0,94.2,915.0,910.1,633.49,915.0,273.03,Oxygen Isotopes,17887,C-J6MT,2025-11-02 19:13:15,85.0,9.289617486338798,-1.6715830875122961,6.37330743170669
24090.0,24950.0,26217.12,24090.0,1227913.12,22730.0,0.01,0.01,0.01,1062.54,Helium Fuel Block,4247,jita,2025-11-02 19:13:16,1360.0,5.983282006159261,0.041528239202648365,53.541261347356006
25670.0,25680.0,25683.12,25670.0,6.96,17300.0,17090.0,17136.93,17300.0,60.51,Helium Fuel Block,4247,C-J6MT,2025-11-02 19:13:16,8370.0,48.38150289017341,0.0,326.92652443775904
19120.0,19840.0,20040.78,19120.0,826.06,16330.0,16260.0,16001.79,16330.0,949.15,Hydrogen Fuel Block,4246,C-J6MT,2025-11-02 19:13:17,2790.0,17.085119412124925,0.0,1053.9291563794354
21430.0,21860.0,22170.7,21440.0,738.73,20000.0,0.01,0.01,0.15,1087.41,Hydrogen Fuel Block,4246,jita,2025-11-02 19:13:17,1430.0,7.1499999999999995,0.37470725995316645,138.40933081676016
21270.0,21860.0,22194.7,21290.0,957.93,20260.0,0.01,0.01,0.15,1037.47,Nitrogen Fuel Block,4051,jita,2025-11-02 19:13:19,1010.0,4.985192497532083,0.14124293785311437,33.665016461210456
24490.0,24890.0,24970.25,24490.0,414.25,20050.0,20040.0,20042.78,20050.0,4.48,Nitrogen Fuel Block,4051,C-J6MT,2025-11-02 19:13:19,4440.0,22.144638403990026,0.0,5.3452248382460565
21320.0,22820.0,22960.48,21330.0,1258.39,19540.0,0.01,0.01,0.15,763.43,Oxygen Fuel Block,4312,jita,2025-11-02 19:13:20,1780.0,9.109518935516888,0.0,9.51189731211099
25490.0,25900.0,25723.39,25490.0,201.47,21710.0,20080.0,19964.02,21710.0,357.18,Oxygen Fuel Block,4312,C-J6MT,2025-11-02 19:13:20,3780.0,17.411331183786274,0.0,17.04336206492903
456.0,470.0,499.36,456.0,93.15,431.0,388.4,394.45,431.0,33.28,Oxygen,3683,C-J6MT,2025-11-02 20:17:53,25.0,5.800464037122969,-0.4366812227074246,0.9063269671749811
369.9,447.9,473.41,372.6,230.8,355.8,1.15,9.74,355.7,153.12,Oxygen,3683,jita,2025-11-02 20:17:53,14.099999999999966,3.9629005059021822,0.0,1.9329227807106781
13190.0,13470.0,13884.7,13190.0,7324.91,12350.0,29.0,132.93,12350.0,5075.79,Coolant,9832,jita,2025-11-02 20:17:54,840.0,6.801619433198381,-0.07575757575757347,288.88949938885526
14960.0,15500.0,15599.74,14960.0,508.17,11940.0,11540.0,10333.74,11940.0,1464.41,Coolant,9832,C-J6MT,2025-11-02 20:17:54,3020.0,25.29313232830821,0.0,4.879500364745938
14850.0,15850.0,15767.88,14850.0,576.32,12920.0,12860.0,12357.72,12920.0,1171.47,Enriched Uranium,44,C-J6MT,2025-11-02 20:17:55,1930.0,14.938080495356038,0.0,0.0
14310.0,14900.0,15864.04,14320.0,11405.11,13950.0,1.15,5.73,13950.0,5059.02,Enriched Uranium,44,jita,2025-11-02 20:17:55,360.0,2.5806451612903225,0.0,19.760470401189142
13200.0,13210.0,14224.32,13200.0,1173.02,12420.0,10930.0,10643.65,12420.0,1292.47,Mechanical Parts,3689,C-J6MT,2025-11-02 20:17:56,780.0,6.280193236714976,0.0,0.0
12330.0,12570.0,12746.68,12330.0,336.55,11890.0,1.15,44.11,11890.0,4900.91,Mechanical Parts,3689,jita,2025-11-02 20:17:56,440.0,3.700588730025231,0.0,109.21799956312812
89980.0,92200.0,92320.42,89980.0,1501.38,84660.0,84470.0,84263.24,84660.0,578.93,Robotics,9848,C-J6MT,2025-11-02 20:17:57,5320.0,6.283959366879281,0.0,4.879500364894442
90420.0,91090.0,92758.79,90430.0,3561.86,86530.0,15.15,209.87,82100.0,17567.5,Robotics,9848,jita,2025-11-02 20:17:57,3890.0,4.495550676066104,0.4666666666666597,174.42422287001375
113.7,121.1,125.91,113.9,3160.46,103.6,12.07,28.18,103.6,41.32,Heavy Water,16272,jita,2025-11-02 20:17:59,10.100000000000009,9.749034749034758,0.17621145374449032,3.9131037492482843
136.0,173.0,168.98,145.0,1135.86,126.2,25.02,28.74,126.2,27.94,Liquid Ozone,16273,jita,2025-11-02 20:17:59,9.799999999999997,7.7654516640253535,0.0,7.325493644994623
107.0,115.0,129.77,107.0,59.95,83.01,60.01,47.31,83.0,23.22,Liquid Ozone,16273,C-J6MT,2025-11-02 20:17:59,23.989999999999995,28.900132514154915,0.0,0.03779644730101849
32.0,39.99,41.4,32.0,7.06,28.0,21.01,19.1,28.0,4.39,Heavy Water,16272,C-J6MT,2025-11-02 20:17:59,4.0,14.285714285714285,0.0,0.37796447300925295
3884.0,3967.0,4329.19,3884.0,3616.35,3543.0,2955.0,2890.28,3542.0,523.52,Strontium Clathrates,16275,C-J6MT,2025-11-02 20:18:01,341.0,9.624611910810048,0.0,7.782764841072376
4700.0,4994.0,5185.67,4750.0,110342.05,4400.0,3322.0,1445.87,4400.0,1385.59,Strontium Clathrates,16275,jita,2025-11-02 20:18:01,300.0,6.8181818181818175,0.0,24.397501823714208
1169.0,1300.0,1268.89,1169.0,81.31,936.4,936.1,935.97,936.4,0.6,Helium Isotopes,16274,C-J6MT,2025-11-02 20:18:02,232.60000000000002,24.83981204613413,0.0,9.623879031816655
1040.0,1109.0,1140.78,1040.0,107.91,960.0,861.3,629.35,960.0,288.43,Helium Isotopes,16274,jita,2025-11-02 20:18:02,80.0,8.333333333333332,-2.4390243902439046,10.113640011672906
768.9,785.0,807.03,768.9,78.25,695.1,683.1,651.28,694.5,87.96,Hydrogen Isotopes,17889,C-J6MT,2025-11-02 20:18:03,73.79999999999995,10.61717738454898,0.0,0.09759000729491572
721.9,750.8,779.81,722.0,138.76,689.3,80.0,63.8,689.3,311.12,Hydrogen Isotopes,17889,jita,2025-11-02 20:18:03,32.60000000000002,4.729435659364576,0.0,0.4956957592248812
788.0,859.2,867.2,790.2,51.67,710.9,0.11,0.31,710.9,213.68,Nitrogen Isotopes,17888,jita,2025-11-02 20:18:05,77.10000000000002,10.84540723027149,-0.20263424518743856,2.167069559610512
916.7,961.2,963.55,917.0,34.99,873.7,756.1,689.42,873.7,177.27,Nitrogen Isotopes,17888,C-J6MT,2025-11-02 20:18:05,43.0,4.921597802449353,-0.010907504362989151,0.3860668582614345
885.0,910.8,1004.94,889.7,278.35,832.0,0.15,0.36,824.4,239.04,Oxygen Isotopes,17887,jita,2025-11-02 20:18:06,53.0,6.3701923076923075,-0.5170863309352569,3.0653206155625323
1017.0,1088.0,1128.49,1017.0,93.49,915.0,910.1,633.49,915.0,273.03,Oxygen Isotopes,17887,C-J6MT,2025-11-02 20:18:06,102.0,11.147540983606557,1.6999999999999904,6.37330743170669
25660.0,25670.0,25674.75,25660.0,14.07,17300.0,17090.0,17136.93,17300.0,60.51,Helium Fuel Block,4247,C-J6MT,2025-11-02 20:18:07,8360.0,48.323699421965316,-0.038955979742894,356.3639124479907
24100.0,24950.0,26273.49,24150.0,1243370.34,22720.0,0.01,0.01,0.01,1040.85,Helium Fuel Block,4247,jita,2025-11-02 20:18:07,1380.0,6.073943661971831,0.04151100041511757,48.9411697371158
19090.0,19300.0,19907.76,19090.0,841.45,16330.0,16260.0,16001.79,16330.0,949.15,Hydrogen Fuel Block,4246,C-J6MT,2025-11-02 20:18:08,2760.0,16.901408450704224,-0.1569037656903749,1050.8522618286922
21430.0,21860.0,22176.08,21440.0,738.69,20000.0,0.01,0.01,0.15,1081.6,Hydrogen Fuel Block,4246,jita,2025-11-02 20:18:08,1430.0,7.1499999999999995,0.0,147.92211592913728
24480.0,24890.0,24919.34,24480.0,445.7,20050.0,20040.0,20042.78,20050.0,4.48,Nitrogen Fuel Block,4051,C-J6MT,2025-11-02 20:18:09,4430.0,22.094763092269325,-0.04083299305839283,6.900655593419902
21320.0,22000.0,22360.87,21330.0,957.05,20250.0,0.01,0.01,0.15,1026.54,Nitrogen Fuel Block,4051,jita,2025-11-02 20:18:09,1070.0,5.283950617283951,0.2350728725905027,31.320159337918255
21320.0,22820.0,22970.74,21350.0,1255.42,19350.0,0.01,0.01,0.15,762.06,Oxygen Fuel Block,4312,jita,2025-11-02 20:18:10,1970.0,10.180878552971576,0.0,9.759000729481974
25490.0,25900.0,25723.39,25490.0,201.47,21710.0,20080.0,19964.02,21710.0,357.18,Oxygen Fuel Block,4312,C-J6MT,2025-11-02 20:18:10,3780.0,17.411331183786274,0.0,17.043362064930744
369.7,447.9,473.36,372.6,230.76,355.8,1.15,9.63,355.7,152.8,Oxygen,3683,jita,2025-11-02 21:14:28,13.899999999999977,3.9066891512085373,-0.05406866720735204,1.6772994167211697
455.8,470.0,499.1,455.8,93.27,431.0,388.4,394.45,431.0,33.28,Oxygen,3683,C-J6MT,2025-11-02 21:14:28,24.80000000000001,5.754060324825989,-0.0438596491228016,1.1239810200058293
13150.0,13470.0,13780.01,13150.0,6787.89,12350.0,29.0,132.93,12350.0,5075.79,Coolant,9832,jita,2025-11-02 21:14:30,800.0,6.477732793522267,-0.30326004548900665,277.05938851066816
14630.0,15500.0,15596.32,14960.0,513.26,11950.0,11540.0,10334.24,11950.0,1465.0,Coolant,9832,C-J6MT,2025-11-02 21:14:30,2680.0,22.426778242677827,-2.2058823529411797,125.41360144964823
14290.0,14900.0,15877.52,14370.0,11450.0,13950.0,1.15,5.39,13950.0,4971.53,Enriched Uranium,44,jita,2025-11-02 21:14:31,340.0,2.437275985663083,-0.13976240391334604,9.511897312119622
14850.0,15850.0,15767.88,14850.0,576.32,12920.0,12860.0,12357.72,12920.0,1171.47,Enriched Uranium,44,C-J6MT,2025-11-02 21:14:31,1930.0,14.938080495356038,0.0,0.0
13200.0,13210.0,14224.32,13200.0,1173.02,12420.0,10930.0,10648.87,12420.0,1291.3,Mechanical Parts,3689,C-J6MT,2025-11-02 21:14:33,780.0,6.280193236714976,0.0,0.0
12350.0,12570.0,12753.43,12350.0,335.05,11890.0,1.15,42.85,11890.0,4879.4,Mechanical Parts,3689,jita,2025-11-02 21:14:33,460.0,3.8687973086627423,0.16220600162206722,107.45984853711208
90430.0,91500.0,92771.45,90440.0,3567.06,86530.0,15.15,209.87,82100.0,17567.5,Robotics,9848,jita,2025-11-02 21:14:34,3900.0,4.507107361608691,0.01105950011059953,163.9541166941307
89980.0,92200.0,92320.42,89980.0,1501.38,84660.0,84470.0,84263.24,84660.0,578.93,Robotics,9848,C-J6MT,2025-11-02 21:14:34,5320.0,6.283959366879281,0.0,5.345224838392225
136.0,173.0,168.97,145.0,1135.74,126.2,25.02,28.72,126.2,27.85,Liquid Ozone,16273,jita,2025-11-02 21:14:35,9.799999999999997,7.7654516640253535,0.0,7.0329835164641725
107.0,115.0,129.81,107.0,59.99,83.01,60.01,47.31,83.0,23.22,Liquid Ozone,16273,C-J6MT,2025-11-02 21:14:35,23.989999999999995,28.900132514154915,0.0,0.03779644730101849
32.0,39.99,41.46,32.0,7.04,28.01,21.01,19.13,28.0,4.44,Heavy Water,16272,C-J6MT,2025-11-02 21:14:36,3.9899999999999984,14.244912531238837,0.0,0.37796447300925295
113.7,121.1,125.95,113.9,3166.07,103.6,12.07,28.18,103.6,41.31,Heavy Water,16272,jita,2025-11-02 21:14:36,10.100000000000009,9.749034749034758,0.0,3.9316784250616506
4699.0,4994.0,5183.39,4749.0,110096.29,4400.0,3322.0,1445.87,4400.0,1385.59,Strontium Clathrates,16275,jita,2025-11-02 21:14:38,299.0,6.795454545454545,-0.021276595744679216,26.906363205614042
3883.0,3947.0,4304.33,3883.0,3524.84,3545.0,2955.0,2890.64,3544.0,524.02,Strontium Clathrates,16275,C-J6MT,2025-11-02 21:14:38,338.0,9.534555712270803,-0.02574665293512135,7.276838664721467
1168.0,1300.0,1269.0,1169.0,81.28,936.4,936.1,935.97,936.4,0.6,Helium Isotopes,16274,C-J6MT,2025-11-02 21:14:39,231.60000000000002,24.73302007689022,-0.08554319931565191,7.8891124493244185
1040.0,1114.0,1151.03,1040.0,105.74,945.5,861.2,567.7,945.3,309.56,Helium Isotopes,16274,jita,2025-11-02 21:14:39,94.5,9.994711792702274,0.0,12.998168369134765
722.0,750.8,779.9,722.0,138.84,689.3,80.0,63.82,689.3,311.33,Hydrogen Isotopes,17889,jita,2025-11-02 21:14:40,32.700000000000045,4.743943130712324,0.013852334118302778,0.3999999999991006
768.9,785.0,807.03,768.9,78.25,695.1,683.1,651.28,694.5,87.96,Hydrogen Isotopes,17889,C-J6MT,2025-11-02 21:14:40,73.79999999999995,10.61717738454898,0.0,0.0755928946019808
916.3,961.1,963.31,916.5,35.22,873.7,756.1,689.42,873.7,177.27,Nitrogen Isotopes,17888,C-J6MT,2025-11-02 21:14:41,42.59999999999991,4.875815497310279,-0.04363477691721185,0.3860668582614345
789.7,859.2,866.85,790.0,51.81,710.9,0.11,0.31,710.9,213.68,Nitrogen Isotopes,17888,jita,2025-11-02 21:14:41,78.80000000000007,11.084540723027159,0.21573604060913798,2.5721956527820162
884.9,910.8,1004.81,889.6,278.25,832.1,0.15,0.92,832.1,331.61,Oxygen Isotopes,17887,jita,2025-11-02 21:14:42,52.799999999999955,6.3453911789448325,-0.011299435028255811,3.1832149067977547
1017.0,1118.0,1136.46,1017.0,91.34,915.0,910.1,633.49,915.0,273.03,Oxygen Isotopes,17887,C-J6MT,2025-11-02 21:14:42,102.0,11.147540983606557,0.0,6.4253960411568665
24100.0,24950.0,26093.88,24100.0,1192844.42,22720.0,0.01,0.01,0.01,1040.85,Helium Fuel Block,4247,jita,2025-11-02 21:14:44,1380.0,6.073943661971831,0.0,36.709931185143326
25660.0,25670.0,25674.75,25660.0,14.07,17300.0,17090.0,17136.93,17300.0,60.51,Helium Fuel Block,4247,C-J6MT,2025-11-02 21:14:44,8360.0,48.323699421965316,0.0,355.4808949390509
19070.0,19300.0,19863.1,19070.0,843.43,16330.0,16260.0,16001.79,16330.0,949.15,Hydrogen Fuel Block,4246,C-J6MT,2025-11-02 21:14:45,2740.0,16.77893447642376,-0.10476689366160086,1046.545337220106
21440.0,21890.0,22192.2,21440.0,738.28,20000.0,0.01,0.01,0.15,1081.6,Hydrogen Fuel Block,4246,jita,2025-11-02 21:14:45,1440.0,7.199999999999999,0.046663555762949116,155.54818576646616
24480.0,24890.0,24919.81,24480.0,445.7,20050.0,20040.0,20042.78,20050.0,4.48,Nitrogen Fuel Block,4051,C-J6MT,2025-11-02 21:14:46,4430.0,22.094763092269325,0.0,6.9006555934182705
21390.0,22000.0,22478.66,21560.0,939.31,20250.0,0.01,0.01,0.15,1026.05,Nitrogen Fuel Block,4051,jita,2025-11-02 21:14:46,1140.0,5.62962962962963,0.3283302063789906,52.281290471195796
25490.0,25900.0,25723.39,25490.0,201.47,21710.0,20080.0,19964.02,21710.0,357.18,Oxygen Fuel Block,4312,C-J6MT,2025-11-02 21:14:47,3780.0,17.411331183786274,0.0,15.735915849394916
21350.0,22820.0,22986.03,21350.0,1250.97,19350.0,0.01,0.01,0.15,762.06,Oxygen Fuel Block,4312,jita,2025-11-02 21:14:47,2000.0,10.335917312661499,0.1407129455909928,12.535663410558309
455.8,470.0,501.81,455.8,95.21,431.0,388.4,394.45,431.0,33.28,Oxygen,3683,C-J6MT,2025-11-02 22:15:41,24.80000000000001,5.754060324825989,0.0,1.1422617496712042
355.8,450.0,475.95,373.0,232.71,355.1,1.15,8.09,351.1,147.06,Oxygen,3683,jita,2025-11-02 22:15:41,0.6999999999999886,0.1971275696986732,-3.7598052474979604,5.886384612775801
13100.0,13470.0,13795.94,13150.0,6942.12,12350.0,29.0,132.93,12350.0,5075.79,Coolant,9832,jita,2025-11-02 22:15:43,750.0,6.0728744939271255,-0.38022813688213253,263.4930196961052
14630.0,15500.0,15596.32,14960.0,513.26,11970.0,11540.0,10336.85,11970.0,1468.05,Coolant,9832,C-J6MT,2025-11-02 22:15:43,2660.0,22.22222222222222,0.0,161.02351203650622
14850.0,15850.0,15767.88,14850.0,576.32,12920.0,12860.0,12357.72,12920.0,1171.47,Enriched Uranium,44,C-J6MT,2025-11-02 22:15:44,1930.0,14.938080495356038,0.0,0.0
14200.0,14900.0,15875.67,14370.0,11444.3,13950.0,1.15,3.79,13950.0,4401.87,Enriched Uranium,44,jita,2025-11-02 22:15:44,250.0,1.7921146953405016,-0.629811056682994,40.41451884327609
12330.0,12570.0,12746.72,12340.0,336.56,11890.0,1.15,42.58,11890.0,4874.74,Mechanical Parts,3689,jita,2025-11-02 22:15:45,440.0,3.700588730025231,-0.16194331983805377,104.22046229941974
13200.0,13210.0,14224.32,13200.0,1173.02,12430.0,10930.0,10651.29,12430.0,1294.99,Mechanical Parts,3689,C-J6MT,2025-11-02 22:15:45,770.0,6.1946902654867255,0.0,0.0
89980.0,92200.0,92320.42,89980.0,1501.38,84680.0,84620.0,84289.38,84680.0,591.67,Robotics,9848,C-J6MT,2025-11-02 22:15:46,5300.0,6.258856872933396,0.0,5.345224838399518
90380.0,90990.0,92612.17,90380.0,3499.48,86530.0,15.15,228.8,83080.0,19634.76,Robotics,9848,jita,2025-11-02 22:15:46,3850.0,4.449323933895759,-0.05529138560211866,161.31896827034734
136.0,173.0,168.97,145.0,1135.76,126.2,25.02,28.71,126.2,27.83,Liquid Ozone,16273,jita,2025-11-02 22:15:47,9.799999999999997,7.7654516640253535,0.0,6.434727211445259
107.0,115.0,129.84,107.0,60.01,83.02,60.01,47.31,83.01,23.22,Liquid Ozone,16273,C-J6MT,2025-11-02 22:15:47,23.980000000000004,28.884606119007472,0.0,0.03779644730101849
30.0,39.99,40.69,30.0,7.38,28.01,21.01,19.13,28.0,4.44,Heavy Water,16272,C-J6MT,2025-11-02 22:15:48,1.9899999999999984,7.10460549803641,-6.25,0.7867957924694591
113.5,121.1,125.94,113.7,3165.1,103.6,12.07,28.14,103.6,41.3,Heavy Water,16272,jita,2025-11-02 22:15:48,9.900000000000006,9.555984555984562,-0.17590149516271136,0.08997354108410817
3882.0,3917.0,4288.71,3882.0,3465.66,3545.0,2955.0,2890.64,3544.0,524.02,Strontium Clathrates,16275,C-J6MT,2025-11-02 22:15:49,337.0,9.506346967559944,-0.02575328354365025,6.2029179001656605
4699.0,4994.0,5183.42,4749.0,110098.98,4400.0,3322.0,1445.87,4400.0,1385.59,Strontium Clathrates,16275,jita,2025-11-02 22:15:49,299.0,6.795454545454545,0.0,26.996472432700756
1168.0,1300.0,1267.96,1168.0,81.54,936.4,936.1,935.97,936.4,0.6,Helium Isotopes,16274,C-J6MT,2025-11-02 22:15:50,231.60000000000002,24.73302007689022,0.0,3.903600291792613
1040.0,1114.0,1152.12,1040.0,105.86,945.8,920.2,657.94,945.7,275.44,Helium Isotopes,16274,jita,2025-11-02 22:15:50,94.20000000000005,9.959822372594635,0.0,14.716366011057952
719.9,750.8,778.28,719.9,139.51,689.3,80.0,62.8,689.3,310.93,Hydrogen Isotopes,17889,jita,2025-11-02 22:15:51,30.600000000000023,4.439286232409695,-0.29085872576177785,0.7764387566682683
768.9,785.0,807.03,768.9,78.25,695.1,688.2,652.68,695.0,86.69,Hydrogen Isotopes,17889,C-J6MT,2025-11-02 22:15:51,73.79999999999995,10.61717738454898,0.0,0.0
916.2,960.7,963.14,916.4,35.3,873.7,756.1,689.42,873.7,177.27,Nitrogen Isotopes,17888,C-J6MT,2025-11-02 22:15:52,42.5,4.864369921025523,-0.010913456291594681,0.4309458036860538
789.5,859.2,865.78,789.6,52.25,711.4,0.11,0.32,710.9,217.56,Nitrogen Isotopes,17888,jita,2025-11-02 22:15:52,78.10000000000002,10.97835254427889,-0.02532607319235547,2.6969118141558983
884.9,910.8,1004.91,889.7,278.33,832.1,0.15,0.86,832.1,326.66,Oxygen Isotopes,17887,jita,2025-11-02 22:15:53,52.799999999999955,6.3453911789448325,0.0,2.6317656575373283
1019.0,1145.0,1138.03,1019.0,90.83,915.0,910.1,633.49,915.0,273.03,Oxygen Isotopes,17887,C-J6MT,2025-11-02 22:15:53,104.0,11.366120218579235,0.1966568338249708,6.593647736738028
25630.0,25650.0,25655.34,25630.0,17.38,17300.0,17090.0,17136.93,17300.0,60.51,Helium Fuel Block,4247,C-J6MT,2025-11-02 22:15:54,8330.0,48.15028901734104,-0.11691348402181889,321.35131346653833
